SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
02000075,8.4,7.25,-1,8.0,8.0,6.5,-1,-1,-1
02000076,8.4,7.0,6.2,8.25,7.5,6.75,-1,-1,-1
02000078,9.0,4.5,9.2,8.0,3.75,4.5,-1,-1,-1
02000079,7.2,5.25,9.2,7.5,7.0,6.25,-1,-1,-1
02000080,8.2,8.25,10.0,-1,-1,-1,8.5,7.5,9.5
02000081,7.0,6.5,9.0,-1,-1,-1,6.0,7.5,9.5
02000082,8.4,6.75,7.6,7.0,3.0,6.0,-1,-1,-1
02000083,8.4,6.0,9.0,4.0,4.0,5.5,-1,-1,-1
02000084,8.2,5.0,9.0,8.5,5.0,4.25,-1,-1,-1
02000085,7.6,6.75,8.8,6.75,7.0,4.0,-1,-1,-1
02000086,8.2,6.5,10.0,6.0,4.75,4.75,-1,-1,-1
02000087,7.6,6.75,8.6,5.5,7.25,7.0,-1,-1,-1
02000088,7.8,8.25,9.0,-1,-1,-1,6.0,5.5,8.75
02000089,7.8,8.0,9.2,5.75,6.75,5.25,-1,-1,-1
02000090,8.6,7.0,7.4,8.25,8.0,5.5,-1,-1,-1
02000091,8.0,5.75,9.2,8.75,8.25,5.5,-1,-1,-1
02000092,8.8,6.75,9.0,8.75,7.75,3.25,-1,-1,-1
02000093,7.6,7.5,9.0,7.5,5.5,5.5,-1,-1,-1
02000094,8.0,6.75,8.8,5.5,6.25,7.25,-1,-1,-1
02000095,8.0,6.33,9.4,6.75,7.0,6.25,-1,-1,-1
02000096,7.8,5.75,-1,7.75,6.75,5.5,-1,-1,-1
02000097,8.4,6.5,9.2,3.75,8.25,3.25,-1,-1,-1
02000099,7.4,6.75,8.0,-1,-1,-1,5.5,6.0,8.0
02000100,8.2,7.75,8.4,-1,-1,-1,6.5,7.75,8.0
02000101,8.6,7.75,8.8,6.0,8.5,9.75,-1,-1,-1
02000102,8.4,7.0,8.0,-1,-1,-1,5.25,6.75,7.5
02000103,8.4,8.0,8.0,7.75,7.75,4.0,-1,-1,-1
02000104,8.2,5.75,6.4,8.25,7.75,4.5,-1,-1,-1
02000105,8.6,7.0,7.6,7.5,8.25,5.0,-1,-1,-1
02000106,7.4,4.0,9.8,5.25,3.75,5.0,-1,-1,-1
02000107,7.8,7.25,9.2,5.25,6.5,4.25,-1,-1,-1
02000108,5.6,6.5,6.6,-1,-1,-1,5.25,7.5,8.5
02000109,8.8,7.0,9.6,8.25,6.25,6.0,-1,-1,-1
02000110,8.4,7.25,9.4,-1,-1,-1,5.75,6.75,7.5
02000111,8.4,6.75,9.4,6.5,7.5,5.75,-1,-1,-1
02000112,8.0,7.75,9.2,6.75,7.25,4.5,-1,-1,-1
02000113,8.4,7.5,8.4,7.5,5.25,4.5,-1,-1,-1
02000114,8.0,7.75,9.6,-1,-1,-1,6.0,7.75,9.25
02000115,7.4,7.25,9.4,-1,-1,-1,7.75,7.75,9.5
02000116,7.6,7.75,8.6,-1,-1,-1,6.75,7.75,7.25
02000117,7.6,6.5,9.2,-1,-1,-1,5.75,6.0,7.0
02000118,7.2,7.0,9.2,6.25,6.5,5.5,-1,-1,-1
02000119,6.0,5.75,8.2,5.0,5.0,3.75,-1,-1,-1
02000120,8.0,6.5,8.4,-1,-1,-1,4.25,6.5,8.0
02000122,6.8,6.0,9.2,-1,-1,-1,5.5,7.25,8.5
02000123,8.0,8.0,8.8,5.25,4.75,4.75,-1,-1,-1
02000124,6.8,7.75,-1,5.0,5.25,4.75,-1,-1,-1
02000125,7.2,7.25,9.0,-1,-1,-1,5.75,6.75,8.25
02000126,8.0,7.75,8.6,-1,-1,-1,6.5,6.75,9.75
02000127,8.2,7.25,8.8,6.75,7.5,6.5,-1,-1,-1
02000128,8.6,8.25,8.8,7.75,8.0,7.25,-1,-1,-1
02000129,9.0,5.25,7.4,8.25,8.0,5.0,-1,-1,-1
02000130,7.4,7.75,9.0,7.0,7.75,7.5,-1,-1,-1
02000131,8.8,7.0,7.8,6.5,7.75,5.5,-1,-1,-1
02000132,8.6,7.5,9.4,8.25,8.0,8.25,-1,-1,-1
02000133,8.4,6.5,7.6,7.5,7.0,3.5,-1,-1,-1
02000134,8.6,5.25,8.8,7.5,8.0,5.75,-1,-1,-1
02000135,6.8,6.25,8.0,6.0,7.25,5.25,-1,-1,-1
