SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
37002914,7.2,5.5,6.0,5.25,5.5,2.25,-1,-1,-1
37002915,5.0,7.5,5.0,-1,-1,-1,8.75,9.75,7.75
37002916,8.0,7.5,6.2,-1,-1,-1,5.75,7.25,7.5
37002917,7.6,7.0,7.8,-1,-1,-1,5.5,7.0,9.25
37002918,6.8,4.5,6.4,5.5,5.5,3.25,-1,-1,-1
37002919,7.0,6.75,8.8,6.5,5.0,4.0,-1,-1,-1
37002920,7.0,6.75,9.4,-1,-1,-1,4.5,7.0,9.25
37002921,5.6,6.25,5.8,-1,-1,-1,6.5,7.5,9.5
37002922,6.2,8.25,8.6,-1,-1,-1,7.25,7.5,8.5
37002923,5.6,6.0,5.2,-1,-1,-1,5.0,6.5,9.25
37002924,7.6,7.0,6.4,-1,-1,-1,4.5,7.0,8.5
37002925,7.4,6.75,4.4,-1,-1,-1,4.25,7.25,9.0
37002926,8.0,6.5,7.2,-1,-1,-1,4.25,7.0,8.75
37002927,7.2,3.75,6.4,4.75,6.0,4.0,-1,-1,-1
37002928,7.6,6.25,9.6,6.75,6.75,3.25,-1,-1,-1
37002929,7.2,5.75,8.6,-1,-1,-1,3.0,5.25,7.75
37002930,8.6,4.25,4.2,7.5,7.75,4.0,-1,-1,-1
37002931,5.8,7.25,7.2,-1,-1,-1,5.0,7.0,9.25
37002932,7.6,7.5,7.4,5.75,8.0,4.0,-1,-1,-1
37002933,7.6,6.0,5.6,3.75,5.75,3.75,-1,-1,-1
37002934,5.4,5.75,2.8,-1,-1,-1,3.25,7.25,7.0
37002935,3.4,4.5,3.8,-1,-1,-1,3.5,6.0,8.5
37002936,6.4,5.0,6.4,6.5,6.0,4.75,-1,-1,-1
37002937,7.0,6.5,5.8,-1,-1,-1,5.0,7.75,9.25
37002938,7.4,6.5,7.0,-1,-1,-1,4.5,7.5,9.0
37002939,7.2,6.75,5.2,-1,-1,-1,5.5,6.25,9.0
37002940,6.8,6.25,6.4,-1,-1,-1,5.0,6.0,9.0
37002941,6.4,6.25,5.0,-1,-1,-1,6.25,6.0,8.0
37002942,8.0,5.0,7.8,8.25,6.25,5.0,-1,-1,-1
37002943,7.6,6.75,7.8,-1,-1,-1,7.0,7.75,9.5
37002944,5.2,6.75,6.4,-1,-1,-1,3.75,5.25,8.0
37002945,7.0,6.75,7.8,-1,-1,-1,4.0,6.5,9.25
37002946,6.8,6.25,5.2,-1,-1,-1,5.5,8.5,9.25
37002947,8.0,7.0,8.4,-1,-1,-1,3.75,8.5,8.5
37002948,5.6,5.5,6.6,-1,-1,-1,3.25,4.75,7.5
37002949,8.2,4.25,7.0,5.5,6.0,3.5,-1,-1,-1
37002950,4.6,6.25,6.0,-1,-1,-1,5.5,6.25,8.0
37002951,7.6,4.0,4.8,-1,-1,-1,3.0,5.75,7.75
37002952,7.6,7.25,5.6,-1,-1,-1,4.25,7.25,9.25
37002953,7.4,5.25,7.4,7.0,8.0,5.5,-1,-1,-1
37002954,7.4,6.0,6.6,-1,-1,-1,4.75,7.75,8.0
37002955,6.8,5.0,5.8,-1,-1,-1,3.0,5.75,8.0
37002956,7.8,6.0,8.0,8.0,6.25,5.25,-1,-1,-1
