SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
53000188,8.2,7.25,5.6,4.75,6.25,5.25,-1,-1,-1
53000189,6.0,7.75,4.0,-1,-1,-1,5.5,8.5,8.25
53000190,8.8,6.75,9.0,5.75,7.5,5.5,-1,-1,-1
53000191,7.8,7.75,5.6,6.25,6.75,4.0,-1,-1,-1
53000192,6.8,7.75,4.6,7.75,7.5,5.0,-1,-1,-1
53000193,7.4,6.5,6.4,5.75,6.75,4.75,-1,-1,-1
53000195,8.2,8.0,9.2,3.5,4.25,5.0,-1,-1,-1
53000197,7.2,6.75,2.6,-1,-1,-1,5.75,6.75,7.25
53000198,7.6,8.75,5.6,7.75,7.75,6.75,-1,-1,-1
53000199,8.2,5.5,3.8,-1,-1,-1,4.25,8.75,8.75
53000200,7.8,7.5,6.6,6.5,7.75,4.25,-1,-1,-1
53000201,7.2,7.0,4.0,5.0,5.0,4.25,-1,-1,-1
53000202,7.4,8.0,6.0,6.0,7.5,5.0,-1,-1,-1
53000203,8.8,8.0,7.6,7.25,8.0,5.25,-1,-1,-1
53000204,7.0,8.0,5.8,-1,-1,-1,7.25,8.0,9.5
53000205,8.6,8.25,7.4,6.0,8.25,5.5,-1,-1,-1
53000206,7.2,6.25,6.0,5.75,5.5,4.75,-1,-1,-1
53000207,8.0,8.5,6.0,-1,-1,-1,7.75,8.0,9.0
53000208,8.2,9.5,9.6,8.0,5.75,4.5,-1,-1,-1
53000209,7.6,7.5,7.0,-1,-1,-1,6.25,7.5,10.0
