SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
61003145,6.2,7.0,5.8,-1,-1,-1,4.25,6.0,8.25
61003146,6.6,6.0,5.8,6.0,7.5,6.25,-1,-1,-1
61003147,7.4,6.0,5.0,6.25,6.75,4.25,-1,-1,-1
61003148,6.6,7.0,6.4,-1,-1,-1,6.75,7.25,9.0
61003149,7.4,6.25,7.4,6.5,7.25,7.0,-1,-1,-1
61003150,7.6,7.5,5.6,5.25,7.25,6.75,-1,-1,-1
61003151,8.2,-1,-1,-1,8.0,8.5,-1,-1,-1
61003152,8.2,6.25,7.0,6.5,3.0,3.5,-1,-1,-1
61003153,7.2,7.0,6.0,4.75,7.25,5.0,-1,-1,-1
61003154,9.0,8.0,7.6,6.25,7.0,7.25,-1,-1,-1
61003155,4.0,6.0,4.0,-1,-1,-1,2.5,5.5,7.75
61003156,5.4,8.25,5.4,-1,-1,-1,7.0,8.0,9.5
61003157,7.0,6.0,5.8,7.0,7.0,6.5,-1,-1,-1
61003158,5.8,5.0,4.4,-1,-1,-1,2.5,5.75,7.5
61003159,4.0,5.5,3.8,-1,-1,-1,2.5,5.5,8.25
61003160,7.8,-1,-1,7.5,5.25,-1,-1,-1,-1
61003161,7.4,7.25,7.8,5.0,7.25,4.25,-1,-1,-1
61003162,3.6,7.0,5.4,-1,-1,-1,5.25,5.75,8.0
61003163,7.0,6.75,3.8,-1,-1,-1,7.0,8.5,9.75
61003164,7.6,7.0,6.2,7.75,7.25,5.5,-1,-1,-1
61003165,8.6,6.75,7.2,4.5,8.5,7.5,-1,-1,-1
61003166,3.4,-1,-1,-1,3.5,4.0,-1,-1,-1
