SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
09000163,7.2,4.25,5.0,7.25,6.75,5.75,-1,-1,-1,6.58,-1
09000164,5.6,8.0,8.0,-1,-1,-1,4.0,6.25,7.0,-1,5.75
09000165,4.4,7.5,4.6,-1,-1,-1,5.0,6.0,7.25,-1,6.08
09000166,9.2,5.75,5.0,8.5,8.5,6.75,-1,-1,-1,7.92,-1
09000167,3.6,6.5,3.2,-1,-1,-1,5.5,7.5,6.5,-1,6.5
09000168,8.4,6.25,3.8,7.0,8.25,3.5,-1,-1,-1,6.25,-1
09000169,6.2,8.0,4.6,-1,-1,-1,8.75,8.75,6.75,-1,8.08
09000170,6.4,8.5,9.2,-1,-1,-1,3.5,7.0,8.5,-1,6.33
09000171,7.8,4.5,3.2,5.0,8.5,8.5,-1,-1,-1,7.33,-1
09000172,8.4,5.75,4.4,6.25,7.75,8.0,-1,-1,-1,7.33,-1
09000173,8.8,4.0,4.2,5.25,9.25,7.75,-1,-1,-1,7.42,-1
09000174,8.0,7.75,8.6,-1,-1,-1,5.0,8.75,7.25,-1,7.0
09000175,7.4,7.5,7.6,-1,-1,-1,4.25,7.0,9.0,-1,6.75
09000176,7.2,5.0,6.4,7.25,3.0,4.5,-1,-1,-1,4.92,-1
09000177,7.0,8.25,7.8,7.0,2.5,4.25,-1,-1,-1,4.58,-1
09000178,5.6,6.5,4.2,4.75,2.0,3.75,-1,-1,-1,3.5,-1
09000179,8.2,6.5,5.4,6.75,7.5,5.5,-1,-1,-1,6.58,-1
09000180,8.6,7.5,-1,-1,-1,-1,6.75,8.25,8.75,-1,7.92
09000181,8.4,4.0,8.4,7.5,3.75,4.0,-1,-1,-1,5.08,-1
09000182,8.6,6.0,7.8,5.0,8.75,7.5,-1,-1,-1,7.08,-1
09000183,3.2,6.0,3.4,-1,-1,-1,5.25,6.75,8.0,-1,6.67
09000184,7.4,5.0,9.2,7.5,2.75,4.75,-1,-1,-1,5.0,-1
09000185,7.0,4.0,5.6,6.0,4.5,5.0,-1,-1,-1,5.17,-1
09000186,6.4,3.75,4.0,3.5,6.0,5.5,-1,-1,-1,5.0,-1
09000187,8.0,3.0,7.8,6.5,4.75,4.25,-1,-1,-1,5.17,-1
09000188,7.8,3.75,5.2,5.75,7.0,5.0,-1,-1,-1,5.92,-1
09000189,8.4,6.0,5.0,8.25,7.75,4.75,-1,-1,-1,6.92,-1
09000190,7.2,4.5,5.0,6.25,6.0,5.0,-1,-1,-1,5.75,-1
09000191,7.6,6.25,4.2,6.75,7.25,4.75,-1,-1,-1,6.25,-1
09000192,6.4,5.0,4.4,6.75,7.25,6.25,-1,-1,-1,6.75,-1
09000193,9.6,4.5,2.4,8.0,9.0,6.25,-1,-1,-1,7.75,-1
09000194,8.4,5.0,5.8,6.75,3.0,4.5,-1,-1,-1,4.75,-1
09000195,5.4,7.5,6.0,-1,-1,-1,8.0,9.25,7.5,-1,8.25
09000196,5.0,7.5,3.6,-1,-1,-1,6.25,8.0,7.0,-1,7.08
09000197,8.8,6.5,5.6,7.25,9.25,5.25,-1,-1,-1,7.25,-1
09000198,8.4,8.5,9.6,-1,-1,-1,3.75,7.25,8.25,-1,6.42
09000199,4.4,8.0,5.6,-1,-1,-1,8.25,9.25,8.0,-1,8.5
09000200,9.4,5.75,7.6,8.75,-1,4.25,-1,-1,-1,7.67,-1
09000201,9.0,6.0,8.8,7.25,5.25,3.75,-1,-1,-1,5.42,-1
09000202,6.8,6.5,3.6,5.5,7.75,6.5,-1,-1,-1,6.58,-1
09000203,6.8,6.75,3.4,5.25,7.75,8.25,-1,-1,-1,7.08,-1
09000204,5.2,7.0,6.0,-1,-1,-1,9.0,9.5,6.75,-1,8.42
09000205,8.0,6.0,4.2,4.5,7.5,7.5,-1,-1,-1,6.5,-1
09000206,8.6,5.5,8.2,7.5,6.25,6.25,-1,-1,-1,6.67,-1
09000207,8.2,6.25,8.2,7.5,3.75,3.75,-1,-1,-1,5.0,-1
09000208,8.2,7.25,3.4,4.5,8.5,9.5,-1,-1,-1,7.5,-1
09000209,5.2,8.25,6.0,-1,-1,-1,9.0,9.75,8.5,-1,9.08
09000210,7.0,5.0,6.6,7.75,4.75,4.5,-1,-1,-1,5.67,-1
09000211,9.0,6.0,4.2,7.0,7.75,8.25,-1,-1,-1,7.67,-1
09000212,4.2,7.5,5.6,-1,-1,-1,-1,9.25,8.75,-1,9.33
09000213,5.6,6.0,5.0,4.75,5.25,4.25,-1,-1,-1,4.75,-1
09000214,7.0,9.0,9.8,-1,-1,-1,7.0,7.5,9.0,-1,7.83
09000215,9.0,7.0,5.6,9.0,9.25,3.25,-1,-1,-1,7.17,-1
09000216,6.4,5.5,4.0,4.0,8.5,6.25,-1,-1,-1,6.25,-1
09000217,8.2,4.75,5.4,3.5,7.0,7.75,-1,-1,-1,6.08,-1
09000218,7.8,4.75,3.6,4.25,9.5,8.75,-1,-1,-1,7.5,-1
09000219,8.6,4.75,6.8,8.5,8.25,4.75,-1,-1,-1,7.17,-1
09000220,8.6,5.5,6.6,8.0,8.25,4.5,-1,-1,-1,6.92,-1
09000221,7.4,7.75,9.2,-1,-1,-1,4.75,7.5,7.75,-1,6.67
09000222,9.0,7.0,4.8,8.5,9.0,6.75,-1,-1,-1,8.08,-1
09000223,6.6,5.5,4.2,4.5,4.0,2.25,-1,-1,-1,3.58,-1
09000224,8.2,6.0,4.2,3.5,7.0,6.5,-1,-1,-1,5.67,-1
09000225,9.0,6.0,4.4,8.0,8.0,7.5,-1,-1,-1,7.83,-1
09000226,7.6,6.25,4.8,5.5,6.5,6.75,-1,-1,-1,6.25,-1
09000227,9.0,8.0,8.2,9.0,9.0,5.75,-1,-1,-1,7.92,-1
09000228,7.2,6.25,4.8,4.0,6.0,8.75,-1,-1,-1,6.25,-1
09000229,8.4,9.0,8.8,-1,-1,-1,5.25,6.75,7.75,-1,6.58
09000230,6.4,5.25,6.6,4.5,3.0,3.0,-1,-1,-1,3.5,-1
09000231,8.2,8.75,8.2,-1,-1,-1,5.5,8.0,7.75,-1,7.08
09000232,8.6,5.5,4.8,5.75,8.75,9.75,-1,-1,-1,8.08,-1
09000233,7.6,7.5,6.4,6.25,4.25,6.25,-1,-1,-1,5.58,-1
09000234,4.0,7.5,4.4,-1,-1,-1,7.5,9.25,7.75,-1,8.17
09000235,8.6,5.0,7.4,6.5,4.75,7.25,-1,-1,-1,6.17,-1
09000236,8.2,6.25,5.2,7.75,8.75,5.5,-1,-1,-1,7.33,-1
09000237,3.6,7.75,4.4,-1,-1,-1,8.5,9.25,8.5,-1,8.75
09000238,6.0,4.0,7.0,5.5,2.25,4.5,-1,-1,-1,4.08,-1
09000239,6.2,4.5,3.0,7.0,4.75,5.5,-1,-1,-1,5.75,-1
09000240,4.8,6.75,5.8,4.75,3.0,5.0,-1,-1,-1,4.25,-1
09000241,7.2,6.0,8.6,7.75,4.0,5.25,-1,-1,-1,5.67,-1
09000242,9.2,6.0,8.6,9.25,6.5,6.5,-1,-1,-1,7.42,-1
09000243,5.4,4.75,4.8,5.75,6.75,6.5,-1,-1,-1,6.33,-1
09000244,8.2,7.0,5.8,7.5,6.0,5.75,-1,-1,-1,6.42,-1
09000245,4.2,8.5,3.8,-1,-1,-1,9.5,9.5,7.75,-1,8.92
09000246,7.0,6.25,3.0,4.75,6.25,8.0,-1,-1,-1,6.33,-1
