SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
62000025,5.0,6.75,2.2,-1,-1,-1,5.25,6.25,8.75,-1,6.75
62000026,3.6,6.75,4.2,-1,-1,-1,4.5,6.75,7.75,-1,6.33
62000027,6.0,7.75,4.0,-1,-1,-1,6.25,7.25,8.5,-1,7.33
62000028,3.6,6.5,2.2,-1,-1,-1,3.75,5.25,6.75,-1,5.25
62000029,4.2,6.0,2.4,-1,-1,-1,7.0,7.75,9.0,-1,7.92
62000030,4.2,6.0,3.0,-1,-1,-1,6.0,6.0,7.0,-1,6.33
62000031,5.8,6.0,4.6,-1,-1,-1,8.0,9.0,9.5,-1,8.83
62000032,4.4,5.5,2.0,-1,-1,-1,6.25,7.0,7.5,-1,6.92
62000033,4.2,6.0,3.6,-1,-1,-1,4.25,5.0,6.5,-1,5.25
62000034,4.2,6.5,3.0,-1,-1,-1,5.25,7.25,7.0,-1,6.5
62000035,4.4,6.0,2.4,-1,-1,-1,5.5,5.75,8.0,-1,6.42
62000036,4.4,6.0,2.0,-1,-1,-1,4.25,6.5,7.5,-1,6.08
62000037,4.6,7.0,2.6,2.75,4.5,4.5,-1,-1,-1,3.92,-1
62000038,5.4,6.5,3.0,-1,-1,-1,6.75,7.0,7.5,-1,7.08
62000039,5.2,5.5,3.0,-1,-1,-1,6.25,6.0,6.75,-1,6.33
