SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
24006983,4.4,5.25,3.8,-1,-1,-1,4.5,7.25,8.0,-1,6.58
24006984,6.8,4.25,7.0,5.0,3.75,3.0,-1,-1,-1,3.92,-1
24006985,4.8,6.0,5.4,-1,-1,-1,6.0,8.0,9.75,-1,7.92
24006986,6.2,6.25,3.2,-1,-1,-1,2.75,5.25,7.5,-1,5.17
24006987,3.6,6.25,5.0,-1,-1,-1,6.75,8.5,8.5,-1,7.92
24006988,9.0,5.0,3.0,8.75,8.75,3.25,-1,-1,-1,6.92,-1
24006989,4.4,5.25,3.4,-1,-1,-1,3.25,4.75,8.5,-1,5.5
24006990,5.8,6.5,6.0,6.25,6.5,3.75,-1,-1,-1,5.5,-1
24006991,7.2,7.0,9.0,6.75,5.25,6.25,-1,-1,-1,6.08,-1
24006992,5.8,7.0,3.4,-1,-1,-1,5.5,8.0,9.0,-1,7.5
24006993,2.4,5.0,6.4,-1,-1,-1,6.5,7.75,7.0,-1,7.08
24006994,5.8,6.75,4.2,-1,-1,-1,5.0,6.25,8.0,-1,6.42
24006995,8.6,7.75,6.4,5.75,7.5,5.0,-1,-1,-1,6.08,-1
24006996,5.8,6.0,4.8,-1,-1,-1,5.75,6.0,7.75,-1,6.5
24006997,6.2,5.75,4.2,4.0,2.5,4.25,-1,-1,-1,3.58,-1
24006998,8.4,7.5,6.0,7.5,8.25,6.0,-1,-1,-1,7.25,-1
24006999,8.6,6.5,6.4,6.25,7.25,5.0,-1,-1,-1,6.17,-1
24007000,7.2,6.75,4.0,5.5,5.25,4.0,3.25,7.0,8.25,4.92,6.17
24007001,2.6,4.5,5.4,-1,-1,-1,3.5,4.0,8.0,-1,5.17
24007002,7.4,6.75,3.6,-1,-1,-1,6.5,5.75,9.5,-1,7.25
24007003,8.4,7.25,-1,-1,-1,-1,7.5,7.75,9.0,-1,8.08
24007004,6.4,7.75,4.2,-1,-1,-1,5.75,7.5,7.75,-1,7.0
24007005,7.8,7.25,5.6,5.5,5.5,3.25,-1,-1,-1,4.75,-1
24007006,7.0,6.25,4.4,6.5,6.0,4.0,-1,-1,-1,5.5,-1
24007007,3.6,6.5,5.6,-1,-1,-1,4.75,6.75,6.75,-1,6.08
24007008,5.2,6.25,-1,-1,-1,-1,9.5,8.0,-1,-1,-1
24007009,4.2,5.75,2.8,-1,-1,-1,4.0,5.25,8.0,-1,5.75
24007010,4.4,6.0,3.2,-1,-1,-1,6.75,8.75,7.5,-1,7.67
24007011,6.2,5.0,3.0,-1,-1,-1,6.25,6.5,9.25,-1,7.33
24007012,3.4,4.5,2.2,-1,-1,-1,5.25,6.5,7.75,-1,6.5
24007013,6.8,6.5,5.6,7.0,6.0,4.5,-1,-1,-1,5.83,-1
