SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
63000158,9.0,6.5,6.2,8.0,-1,4.25,-1,-1,-1,7.42,-1
63000159,7.6,6.0,4.6,3.75,9.5,8.5,-1,-1,-1,7.25,-1
63000160,7.0,4.25,4.6,5.75,5.75,3.75,-1,-1,-1,5.08,-1
63000161,8.6,6.0,9.0,7.25,5.25,6.0,-1,-1,-1,6.17,-1
63000162,3.6,5.0,3.0,3.75,3.75,4.0,-1,-1,-1,3.83,-1
63000163,4.0,5.75,3.2,5.0,4.0,4.0,-1,-1,-1,4.33,-1
63000164,6.2,7.75,4.8,5.0,5.25,3.5,-1,-1,-1,4.58,-1
63000165,7.2,8.0,6.4,5.25,6.75,7.0,-1,-1,-1,6.33,-1
63000166,4.2,5.5,2.4,3.5,6.25,3.25,-1,-1,-1,4.33,-1
63000167,5.4,6.25,4.2,4.0,5.5,3.5,-1,-1,-1,4.33,-1
63000168,8.4,7.0,4.8,7.75,7.0,5.25,-1,-1,-1,6.67,-1
63000169,2.2,6.5,2.4,2.75,3.5,4.5,-1,-1,-1,3.58,-1
63000170,9.2,5.0,4.6,7.5,8.25,5.0,-1,-1,-1,6.92,-1
63000171,4.8,5.5,3.8,5.5,3.5,4.5,-1,-1,-1,4.5,-1
63000172,8.4,5.25,4.2,8.0,9.5,3.5,-1,-1,-1,7.0,-1
63000173,5.6,6.0,3.6,5.5,7.25,5.75,-1,-1,-1,6.17,-1
63000174,5.8,6.0,4.0,4.75,3.0,4.0,-1,-1,-1,3.92,-1
63000175,2.2,2.75,3.8,3.25,3.25,4.25,-1,-1,-1,3.58,-1
63000176,7.2,6.5,5.8,5.25,5.25,5.75,-1,-1,-1,5.42,-1
63000177,4.4,6.75,3.4,4.5,3.25,5.75,-1,-1,-1,4.5,-1
