SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
52004821,5.2,5.0,-1,-1,-1,-1,6.25,6.0,-1,-1,-1
52004822,4.8,6.0,-1,-1,-1,-1,3.75,7.25,-1,-1,-1
52004823,6.8,5.75,3.6,5.5,5.75,4.25,-1,-1,-1,5.17,-1
52004824,2.0,3.5,-1,-1,-1,-1,3.25,4.0,-1,-1,-1
52004825,4.0,4.25,-1,-1,-1,-1,3.0,5.5,-1,-1,-1
52004826,3.2,4.25,3.0,-1,-1,-1,6.0,5.5,7.5,-1,6.33
52004827,3.2,4.0,-1,-1,-1,-1,5.25,4.75,-1,-1,-1
52004828,2.8,3.75,-1,-1,-1,-1,5.0,4.75,-1,-1,-1
52004829,3.2,3.0,-1,1.75,2.5,3.0,4.25,4.75,-1,2.42,-1
52004830,4.6,4.0,-1,5.75,4.25,3.75,4.5,5.0,-1,4.58,-1
52004831,5.2,3.0,6.0,5.25,5.25,5.25,-1,-1,-1,5.25,-1
52004832,6.0,4.0,3.6,-1,-1,-1,5.25,6.5,8.75,-1,6.83
52004833,2.8,2.5,2.2,-1,-1,-1,2.75,4.5,7.25,-1,4.83
52004834,7.4,6.0,5.6,7.25,7.5,4.0,-1,-1,-1,6.25,-1
52004835,2.4,4.25,-1,-1,-1,-1,4.0,6.0,-1,-1,-1
52004836,5.8,5.5,5.0,-1,-1,-1,3.25,7.25,7.75,-1,6.08
52004837,4.2,2.0,-1,-1,-1,-1,3.0,4.0,-1,-1,-1
52004838,4.6,5.5,4.4,-1,-1,-1,3.0,5.75,7.5,-1,5.42
52004839,6.2,4.5,2.4,5.5,4.5,4.5,-1,-1,-1,4.83,-1
52004840,5.2,5.75,3.8,5.25,6.25,4.5,-1,-1,-1,5.33,-1
52004841,4.0,4.5,-1,-1,-1,-1,3.75,4.75,-1,-1,-1
52004842,6.4,4.0,5.6,-1,-1,-1,3.0,5.75,8.0,-1,5.58
52004843,6.0,5.0,6.0,-1,-1,-1,4.0,6.25,9.0,-1,6.42
52004844,6.2,6.0,3.8,-1,-1,-1,5.75,6.75,8.5,-1,7.0
52004845,6.0,6.0,5.0,6.0,5.75,5.25,-1,-1,-1,5.67,-1
52004846,8.6,5.25,7.0,7.5,8.0,4.75,-1,-1,-1,6.75,-1
52004847,5.0,4.75,4.6,-1,-1,-1,5.0,7.0,9.5,-1,7.17
52004848,4.2,5.5,3.6,4.75,6.0,5.25,-1,-1,-1,5.33,-1
52004849,6.0,5.25,3.4,6.5,4.5,4.25,-1,-1,-1,5.08,-1
52004850,4.6,4.0,-1,-1,-1,-1,3.75,5.0,-1,-1,-1
52004851,2.6,2.75,-1,-1,-1,-1,3.5,4.25,-1,-1,-1
52004852,3.4,5.0,2.6,-1,-1,-1,4.25,4.25,7.5,-1,5.33
52004853,7.6,5.25,5.6,7.5,7.75,5.25,-1,-1,-1,6.83,-1
52004854,7.6,5.75,7.0,7.5,6.5,6.5,-1,-1,-1,6.83,-1
52004855,5.0,4.75,5.0,-1,-1,-1,2.25,5.75,7.25,-1,5.08
52004856,5.2,6.0,3.6,4.0,4.25,3.25,-1,-1,-1,3.83,-1
52004857,4.0,4.75,3.8,-1,-1,-1,3.5,4.25,7.5,-1,5.08
52004858,3.6,5.0,3.2,-1,-1,-1,3.0,4.25,9.5,-1,5.58
52004859,6.2,4.25,5.2,6.25,6.75,6.0,-1,-1,-1,6.33,-1
52004860,5.4,4.25,5.0,-1,-1,-1,5.25,6.0,9.25,-1,6.83
52004861,4.2,4.25,2.0,-1,-1,-1,2.5,6.0,7.75,-1,5.42
52004862,4.0,5.75,4.8,-1,-1,-1,6.5,7.5,8.0,-1,7.33
